Customer_Loyalty_ID,Gender,Geographic_Region,Loyalty_Status,Neigborhood_Cluster-55_Level,Neighborhood_Cluster-7_Level,Television_Region,Affluence_Grade,Age,Loyalty_Card_Tenure,Organics_Purchase_Indicator,Total_Spend
1467158,F,Midlands,Gold,19,C,Midlands,12,60,4,0,960434
1468979,M,South East,Tin,25,C,S & S East,8,49,20,0,1
1469819,F,South East,Gold,33,D,London,9,67,5,1,10000
1470698,M,South East,Silver,20,C,London,4,53,9,0,1070
1472623,F,Midlands,Gold,,,East,3,59,4,0,12000
1487604,M,South East,Gold,16,C,London,8,69,8,0,14400
1488600,F,South East,Tin,52,F,London,7,27,4,1,1
1492209,M,South East,Silver,14,B,London,10,63,7,0,3000
1496115,F,North,Tin,35,D,N East,18,41,5,1,1
1504347,U,Midlands,Silver,53,F,East,,36,7,1,403557
1509918,F,South East,Silver,28,D,London,4,64,9,0,420
1514946,M,South East,Gold,44,E,London,8,45,2,0,6000
1515527,F,South East,Tin,27,D,S & S East,10,46,4,0,1
1521950,,North,Tin,5,B,N East,2,50,5,0,1
1522744,F,Midlands,Tin,42,E,Midlands,6,75,9,0,1
1523775,M,North,Gold,8,B,Yorkshire,11,62,10,0,6000
1524712,M,North,Gold,5,B,N West,13,64,8,0,12000
1529536,,South East,Silver,16,C,London,,39,8,1,385036
1533258,F,Midlands,Silver,19,C,Midlands,11,25,3,1,3000
1535226,F,Midlands,Platinum,25,C,Wales & West,5,46,9,0,2487835
1539132,U,North,Tin,37,E,N West,10,39,5,1,1
1540068,F,South East,Gold,46,F,London,6,56,1,0,6000
1543954,U,North,Gold,38,E,N East,6,56,2,0,6000
1544969,M,Scottish,Gold,23,C,N Scot,6,62,4,0,18800
1550918,M,South East,Gold,49,F,S & S East,5,77,16,0,9600
1562843,F,Midlands,Tin,19,C,Midlands,6,48,5,0,1
1587250,F,North,Silver,24,C,N West,4,29,7,1,100
1589334,M,Midlands,Tin,22,C,Wales & West,9,63,5,0,1
1593706,,Midlands,Silver,32,D,Wales & West,5,46,5,0,480
1598333,U,Midlands,Tin,33,D,Midlands,9,58,5,1,1
1611844,F,North,Silver,16,C,N West,12,68,31,0,2000
1613685,F,South East,Gold,38,E,S & S East,10,,6,1,605335
1617974,F,South East,Silver,12,B,London,7,36,8,1,300001
1620797,F,Midlands,Silver,37,E,Wales & West,17,43,6,1,302667
1622692,M,South East,Tin,34,D,London,6,57,4,0,1
1623494,,South East,Tin,20,C,London,8,47,8,0,1
1625675,F,South East,Tin,31,D,S & S East,6,45,10,0,1
1642332,,Midlands,Silver,14,B,Midlands,10,64,8,0,5000
1645110,F,North,Tin,10,B,Yorkshire,12,37,5,1,1
1652990,,North,Silver,20,C,Yorkshire,5,57,11,0,488425
1657844,,North,Tin,32,D,Yorkshire,6,41,5,0,1
1665502,M,Midlands,Silver,24,C,Wales & West,10,44,9,0,500
1670514,F,South East,Gold,14,B,London,9,51,10,0,705334
1673556,F,South West,Gold,49,F,S West,7,62,2,0,6000
1681265,F,Midlands,Silver,52,F,Midlands,18,54,9,1,97092
1691082,M,South East,Silver,27,D,London,7,57,5,0,1500
1692658,M,Midlands,Gold,6,B,East,7,63,5,0,7500
1700464,M,North,Silver,25,C,Yorkshire,8,,8,0,600
1711644,M,North,Tin,28,D,N West,3,51,5,0,1
1719211,F,North,Silver,38,E,N West,,44,10,1,500
1731165,M,Midlands,Gold,35,D,Midlands,11,74,8,0,1000001
1739360,M,South West,Silver,53,F,S West,8,56,5,1,4000
1741195,F,Midlands,Tin,53,F,Midlands,4,33,6,0,1
1742434,F,Midlands,Silver,9,B,Midlands,8,50,5,0,4800
1745654,F,North,Tin,17,C,N West,,59,5,1,1
1750860,,North,Silver,13,B,N West,11,67,9,0,2400
1762605,M,North,Gold,47,F,N West,7,72,5,0,6000
1763474,,North,Gold,10,B,N West,5,67,2,0,6000
1764616,M,Scottish,Silver,52,F,C Scotland,8,28,2,0,6822
1765760,F,North,Gold,4,A,N West,9,65,6,0,605335
1771388,F,North,Silver,16,C,N East,10,39,1,1,600
1772406,F,South West,Gold,24,C,S West,11,59,5,0,1021366
1773372,,North,Silver,27,D,N West,13,61,8,0,3000
1779664,F,Midlands,Tin,,,Wales & West,11,43,9,1,1
1780778,M,North,Tin,28,D,Yorkshire,10,50,5,0,1
1781979,U,South East,Gold,19,C,S & S East,8,67,6,0,5027
1786164,M,South East,Tin,1,A,London,9,55,4,0,1
1794663,F,South East,Gold,53,F,London,12,48,13,1,605335
1795708,M,South East,Tin,52,F,London,8,32,7,1,1
1798863,F,North,Tin,25,C,Yorkshire,13,38,8,1,1
1799983,F,Midlands,Silver,50,F,Midlands,9,39,4,1,2700
1802194,M,Scottish,Gold,40,E,N Scot,11,44,3,1,6000
1803158,,South East,Silver,30,D,S & S East,5,71,9,0,2000
1804170,F,Midlands,Gold,27,D,Midlands,11,57,6,1,9000
1805371,F,Midlands,Gold,51,F,East,5,34,5,0,6000
1815989,F,North,Tin,35,D,N West,11,56,6,1,1
1820036,M,Midlands,Gold,24,C,Midlands,6,69,12,0,1210532
1820974,M,South East,Silver,4,A,London,11,53,7,0,600
1823981,F,North,Tin,35,D,N East,10,33,9,1,1
1824880,M,North,Silver,23,C,Yorkshire,6,67,4,0,1200
1833588,F,Scottish,Silver,52,F,Border,8,74,5,0,2000
1856197,F,North,Gold,52,F,N West,4,73,20,0,6500
1857045,F,South East,Tin,52,F,London,16,37,8,1,1
1860585,F,South West,Silver,37,E,S West,7,60,10,1,13242
1861670,F,South East,Gold,24,C,London,,61,2,1,6000
1868780,F,Midlands,Gold,23,C,Midlands,9,74,12,0,1160532
1872664,F,Midlands,Tin,44,E,Midlands,4,49,,0,1
1873539,F,South East,Tin,34,D,London,8,49,8,0,1
1878794,F,South East,Platinum,38,E,London,5,58,9,0,21000
1882015,M,Midlands,Silver,,,Ulster,,36,1,0,4300
1891499,F,Midlands,Silver,14,B,Wales & West,8,43,4,0,1200
1893505,U,South East,Gold,24,C,London,5,76,7,0,605335
1895451,F,Midlands,Silver,4,A,Midlands,8,78,2,1,3000
1896628,F,Midlands,Gold,28,D,Wales & West,4,76,6,0,6000
1897829,F,Midlands,Silver,44,E,Midlands,15,48,9,1,500
1898779,M,North,Tin,44,E,Yorkshire,7,68,12,0,1
1901788,M,South East,Platinum,4,A,London,7,61,0,0,2878041
1902814,M,Scottish,Gold,10,B,C Scotland,10,64,11,0,5100
1907808,,Midlands,Silver,23,C,Wales & West,7,56,11,0,3000
1916432,,South East,Silver,44,E,London,8,39,1,0,5000
1917439,F,North,Gold,27,D,Yorkshire,10,62,5,0,605335
1919512,F,Midlands,Silver,44,E,Wales & West,11,35,8,1,600
1936239,F,South East,Silver,25,C,S & S East,8,35,6,1,1000
1938339,M,South East,Tin,45,E,S & S East,8,55,8,0,1
1939297,,North,Silver,27,D,N East,7,47,9,0,1200
1941658,M,South East,Platinum,12,B,S & S East,6,63,6,0,3013168
1943634,F,North,Tin,16,C,Yorkshire,7,33,9,0,1
1946366,M,Midlands,Silver,49,F,Midlands,7,50,1,0,4198
1952552,M,Scottish,Silver,52,F,N Scot,12,57,4,0,1000
1953516,U,North,Tin,16,C,N West,8,42,5,0,1
1954504,F,Midlands,Silver,20,C,Midlands,11,45,4,0,720
1976389,F,Midlands,Silver,51,F,East,6,49,4,1,920
1978349,M,Scottish,Silver,23,C,Border,9,70,8,0,3000
1979671,F,North,Tin,9,B,N East,6,39,7,1,1
1983636,F,Midlands,Silver,37,E,East,9,37,1,1,420
1986597,F,Scottish,Silver,4,A,C Scotland,8,62,2,0,3750
1988824,M,,Gold,5,B,,9,67,1,0,6000
1991744,F,South East,Gold,5,B,S & S East,9,59,28,0,7400
1996495,M,South East,Silver,27,D,London,15,52,5,1,3000
2009935,M,South East,Silver,27,D,S & S East,9,50,9,0,1200
2015668,F,South East,Silver,26,C,London,7,35,1,1,500
2022370,F,Midlands,Tin,53,F,Wales & West,12,39,5,1,1
2024128,F,,Gold,38,E,,12,68,3,1,1867876
2034743,F,Midlands,Tin,,,Wales & West,19,38,9,1,1
2035618,F,Midlands,Tin,4,A,Midlands,11,32,5,0,1
2038765,F,North,Tin,51,F,Yorkshire,7,30,4,1,1
2044978,F,North,Tin,25,C,N West,10,59,10,1,1
2046008,U,South East,Gold,44,E,London,8,53,1,0,6000
2053047,M,North,Silver,23,C,N West,14,53,5,1,480
2056623,F,Midlands,Tin,51,F,East,12,53,5,0,1
2063115,F,Midlands,Tin,48,F,Midlands,13,53,8,1,1
2069148,M,South West,Tin,51,F,S West,7,48,7,0,1
2080303,F,North,Tin,17,C,N West,11,61,5,1,1
2088991,F,South East,Silver,55,U,London,,73,9,1,2500
2094428,F,Midlands,Silver,52,F,Midlands,14,76,9,1,500
2095491,F,North,Tin,17,C,Yorkshire,11,44,5,1,1
2107996,F,South East,Platinum,3,A,London,9,39,1,1,3064941
2109565,F,South East,Tin,53,F,S & S East,6,35,5,0,1
2115328,F,North,Gold,15,B,Yorkshire,11,63,12,0,19000
2124033,F,Midlands,Gold,47,F,East,11,62,2,0,12000
2125013,F,Scottish,Tin,38,E,N Scot,9,50,8,0,1
2138107,F,North,Tin,38,E,N West,12,34,4,1,1
2139995,,Scottish,Tin,11,B,N Scot,8,69,7,0,1
2161567,F,South East,Tin,3,A,London,9,,7,1,1
2176327,F,South East,Silver,49,F,London,22,30,4,1,1750
2180774,F,North,Tin,22,C,N East,10,44,8,0,1
2196948,,South East,Silver,20,C,London,9,79,2,0,4000
2200279,M,Midlands,Tin,16,C,Wales & West,7,40,4,0,1
2201399,,Midlands,Tin,12,B,Wales & West,7,43,,1,1
2206358,F,South East,Silver,52,F,London,11,25,1,1,2400
2219816,M,Midlands,Silver,35,D,Midlands,5,57,4,0,3000
2222930,F,North,Silver,4,A,N West,7,23,5,1,1000
2227312,,North,Tin,1,A,N East,5,58,,0,1
2229757,F,South East,Tin,7,B,London,12,,5,1,1
2233118,,South East,Platinum,4,A,London,8,57,1,0,25000
2235056,M,South East,Tin,25,C,London,10,35,8,1,1
2238446,F,,Tin,51,F,,8,42,5,0,1
2242419,F,South East,Tin,38,E,London,12,33,8,1,1
2245329,F,South East,Silver,52,F,London,9,46,2,0,5000
2250233,F,North,Tin,24,C,N West,12,,4,0,1
2252104,F,South East,Tin,17,C,London,12,43,9,1,1
2262231,U,South East,Silver,18,C,S & S East,17,33,1,0,5000
2263890,,Scottish,Gold,52,F,Border,6,71,2,0,12000
2272474,F,Scottish,Tin,40,E,C Scotland,14,35,4,1,1
2275317,M,Midlands,Silver,16,C,Wales & West,7,54,11,0,4500
2281147,F,Scottish,Silver,27,D,N Scot,13,66,5,1,2000
2284065,F,South East,Tin,50,F,S & S East,16,37,8,1,1
2303191,M,North,Silver,4,A,N West,3,58,2,0,3000
2303523,M,South East,Tin,4,A,London,10,49,8,0,1
2327007,,Midlands,Tin,44,E,Midlands,8,45,10,0,1
2330202,F,Midlands,Tin,34,D,Wales & West,8,36,8,1,1
2331160,F,South East,Tin,30,D,S & S East,,37,5,0,1
2332280,,North,Gold,52,F,N West,4,71,15,0,10500
2334992,F,South East,Silver,7,B,London,10,54,5,1,2000
2335131,M,Midlands,Tin,52,F,East,8,55,9,0,1
2337916,F,South East,Platinum,23,C,S & S East,7,72,8,0,2605335
2344521,M,North,Tin,46,F,N West,7,40,4,0,1
2345242,F,Midlands,Tin,22,C,East,3,55,5,0,1
2350696,U,North,Silver,25,C,Yorkshire,5,57,4,0,5000
2353571,F,North,Tin,12,B,N West,10,63,8,0,1
2357844,,Scottish,Silver,27,D,N Scot,10,53,5,0,1500
2360020,M,Midlands,Platinum,50,F,East,14,70,3,0,202945
2365723,U,South East,Gold,52,F,London,14,56,2,0,6000
2372991,F,Midlands,Gold,,,Ulster,12,49,3,0,14000
2373998,M,Midlands,Platinum,23,C,Wales & West,12,70,24,1,2937472
2384248,F,North,Gold,27,D,N West,3,77,4,0,1505382
2387123,M,Midlands,Gold,1,A,Midlands,6,63,13,0,18000
2388995,F,South East,Silver,3,A,London,,54,8,0,488425
2390949,F,South East,Gold,3,A,London,6,68,5,0,1941122
2393670,F,North,Silver,32,D,Yorkshire,6,,3,0,1000
2395363,,North,Tin,28,D,N West,5,48,5,0,1
2397285,F,North,Silver,22,C,N East,5,68,9,0,1500
2400227,M,Midlands,Tin,51,F,East,7,49,5,0,1
2405253,M,North,Silver,16,C,N East,7,73,4,1,2000
2420252,F,South East,Gold,18,C,London,10,59,2,1,6000
2423170,F,Midlands,Gold,51,F,Midlands,11,67,2,1,6000
2428547,F,Midlands,Gold,12,B,Wales & West,10,56,1,0,9000
2428563,F,Midlands,Platinum,19,C,Wales & West,7,56,3,0,203837
2433648,,South East,Tin,36,E,London,,31,4,0,1
2437015,F,South West,Tin,23,C,S West,10,,9,0,1
2443090,F,Scottish,Silver,3,A,C Scotland,9,69,18,0,5000
2444100,M,South East,Gold,20,C,London,8,75,2,0,8000
2445271,M,South East,Tin,24,C,S & S East,13,42,5,1,1
2449706,,Midlands,Silver,42,E,Midlands,13,42,8,1,2
2452650,M,Midlands,Silver,52,F,Midlands,6,50,6,0,1000
2469219,M,South East,Tin,28,D,S & S East,7,51,5,0,1
2488981,F,North,Gold,1,A,N East,12,25,2,1,6000
2502917,F,South West,Silver,52,F,S West,10,50,8,0,3000
2510294,F,,Tin,,,,8,36,9,0,1
2513684,F,Midlands,Silver,10,B,East,9,64,7,1,300
2565641,U,Midlands,Silver,41,E,Wales & West,7,55,8,0,3000
2681226,F,South East,Gold,14,B,London,15,61,4,0,7500
2744937,M,North,Gold,49,F,N West,11,67,2,0,9000
2750171,M,South East,Tin,8,B,S & S East,10,37,7,0,1
2752220,F,Scottish,Silver,28,D,C Scotland,9,55,4,0,2000
2759365,F,South East,Silver,9,B,London,10,67,8,0,3000
2760185,,South East,Silver,18,C,S & S East,8,,4,0,5000
2765551,F,Midlands,Tin,38,E,Midlands,12,43,5,0,1
2786591,F,South East,Gold,44,E,London,5,45,3,0,194657
2789434,F,South East,Silver,24,C,S & S East,9,,2,0,5000
2789647,F,South East,Platinum,44,E,London,12,75,23,1,241067
2791471,M,Midlands,Silver,27,D,Midlands,5,52,1,0,100
2792567,U,North,Gold,28,D,N West,10,56,1,1,6000
2804328,F,South East,Gold,12,B,London,,52,14,0,7100
2805332,F,South East,Tin,30,D,S & S East,7,61,6,0,1
2838230,,North,Tin,51,F,N West,7,49,5,0,1
2840502,F,Midlands,Gold,,,Ulster,8,63,6,0,7000
2844192,,Midlands,Silver,39,E,Midlands,7,69,11,0,2000
2850850,F,South East,Silver,25,C,London,,51,9,0,1500
2859114,F,North,Tin,47,F,N East,4,42,5,0,1
2867451,F,Midlands,Gold,37,E,East,15,53,3,0,6000
2870010,M,South East,Gold,14,B,S & S East,9,,8,1,18000
2870738,U,South East,Silver,4,A,London,,65,22,0,3000
2879999,F,North,Silver,10,B,N West,7,56,5,0,2
2882337,M,South East,Tin,49,F,S & S East,2,40,5,0,1
2882965,F,South East,Tin,8,B,S & S East,5,35,5,0,1
2903679,M,South East,Silver,3,A,London,7,53,8,0,246001
2904608,F,South East,Tin,53,F,London,6,35,6,0,1
2912872,F,South East,Gold,32,D,London,3,38,5,0,519269
2914093,,Midlands,Silver,33,D,Midlands,12,64,10,0,3750
2915928,U,Midlands,Tin,52,F,Midlands,16,28,4,1,1
2920077,F,South East,Silver,25,C,London,8,29,4,1,1500
2920816,,South East,Silver,6,B,S & S East,7,71,4,0,1000
2926687,M,North,Silver,41,E,Yorkshire,13,43,11,0,50
2931974,F,South East,Silver,44,E,S & S East,6,70,9,1,1000
2932385,F,South West,Silver,19,C,S West,12,65,4,1,22154
2935112,F,South East,Tin,8,B,London,13,57,9,0,1
2938871,,Midlands,Tin,46,F,Midlands,,54,4,0,1
2949733,,South East,Silver,27,D,London,9,67,9,1,1000
2951029,F,Midlands,Silver,,,Wales & West,6,73,7,0,600
2956632,U,Midlands,Gold,41,E,Midlands,3,73,2,0,6000
2958864,F,North,Gold,44,E,Yorkshire,9,41,6,0,12000
2960850,F,North,Gold,2,A,N West,11,64,4,0,6000
2963388,F,South East,Tin,37,E,S & S East,7,43,5,1,1
2966697,F,South East,Silver,35,D,London,6,32,10,1,3050
2972719,F,Midlands,Gold,14,B,Midlands,2,58,12,0,6550
2981033,F,North,Gold,12,B,N West,6,70,8,0,6000
2981823,M,South East,Silver,28,D,S & S East,16,60,2,0,3000
2985322,M,Midlands,Tin,53,F,East,11,49,10,0,1
2988283,M,South East,Tin,,,S & S East,9,72,,0,1
2989123,F,Scottish,Gold,32,D,C Scotland,5,62,5,0,6000
2991403,F,North,Silver,38,E,N West,6,49,10,0,1608
2996030,F,Midlands,Silver,52,F,Midlands,7,59,4,0,5000
2997789,M,Midlands,Silver,19,C,Midlands,8,53,5,0,1000
2997940,M,South East,Tin,10,B,S & S East,9,32,5,1,1
2998564,F,South East,Tin,3,A,London,8,37,5,1,1
3000567,U,Midlands,Gold,12,B,Midlands,7,60,3,0,1205334
3003442,F,North,Silver,53,F,Yorkshire,20,62,4,1,1600
3010457,F,North,Silver,51,F,Yorkshire,6,32,5,1,2
3012158,F,Midlands,Silver,4,A,Midlands,11,79,16,0,5000
3013030,F,South East,Gold,40,E,London,12,37,5,1,600001
3022374,F,South East,Gold,44,E,London,8,62,5,0,13500
3026248,M,South East,Silver,22,C,London,9,,1,0,4000
3027457,F,Midlands,Silver,53,F,Wales & West,8,68,5,0,2200
3028984,F,Midlands,Gold,53,F,Midlands,9,51,4,0,600174
3029913,F,Scottish,Silver,47,F,C Scotland,13,39,2,1,1500
3030695,F,Midlands,Gold,3,A,Midlands,6,55,29,1,7000
3035840,F,South East,Silver,27,D,London,3,57,6,0,2500
3037894,F,South East,Silver,4,A,S & S East,12,50,9,1,600
3041514,M,Midlands,Tin,37,E,Wales & West,9,36,4,1,1
3045765,F,South East,Tin,30,D,S & S East,,31,5,1,1
3051145,M,South East,Gold,4,A,London,7,51,2,0,6000
3051153,M,South East,Gold,13,B,London,7,67,8,0,12000
3053628,M,South East,Platinum,21,C,London,13,68,3,0,2036436
3054357,,North,Tin,16,C,N East,12,53,8,0,1
3066959,,South East,Silver,24,C,S & S East,4,76,12,0,2000
3077632,F,Midlands,Silver,53,F,Wales & West,,,,1,600
3083780,F,South East,Silver,34,D,S & S East,16,47,8,1,2790
3089746,,North,Silver,16,C,N West,6,52,11,0,500
3095320,F,Midlands,Tin,5,B,Wales & West,6,44,5,0,1
3104575,M,South West,Gold,2,A,S West,9,,3,0,6000
3108244,M,South East,Silver,52,F,London,7,29,8,1,360
3111806,,Midlands,Gold,37,E,Midlands,9,55,4,0,20000
3113930,M,Midlands,Silver,23,C,Midlands,6,61,4,0,900
3113957,F,North,Tin,52,F,Yorkshire,7,69,9,0,1
3116905,F,South East,Silver,1,A,London,8,70,15,0,300001
3120082,F,North,Tin,51,F,N West,5,43,5,1,1
3124495,F,Midlands,Gold,14,B,Midlands,6,77,3,0,6000
3124762,F,North,Silver,39,E,N West,25,36,5,1,2000
3125157,F,South East,Gold,7,B,London,8,38,6,1,1203557
3460630,U,South East,Gold,8,B,London,10,66,7,0,605335
3461939,M,North,Silver,10,B,Yorkshire,15,58,10,0,100
3463133,,Midlands,Silver,8,B,Midlands,13,46,10,1,420
3464075,F,North,Tin,22,C,Yorkshire,7,46,18,0,1
3464423,M,South East,Silver,8,B,London,11,63,1,0,4000
3464601,F,North,Tin,13,B,N West,4,75,8,0,1
3464717,F,South East,Tin,16,C,S & S East,7,54,7,1,1
3464849,F,Scottish,Silver,17,C,C Scotland,,64,5,0,1000
3465373,F,South East,Tin,38,E,London,15,44,4,1,1
3465624,M,North,Gold,24,C,N West,12,65,10,0,12100
3466531,M,South East,Silver,3,A,London,,61,9,0,570
3467155,F,North,Silver,32,D,Yorkshire,6,46,1,0,3000
3467236,F,South East,Gold,18,C,London,8,67,7,1,6000
3467600,M,Midlands,Tin,19,C,Wales & West,,36,5,1,1
3467759,F,South East,Gold,48,F,S & S East,7,45,9,0,6000
3467856,M,South East,Silver,34,D,London,5,36,8,0,5001
3467929,F,South East,Gold,4,A,London,9,27,3,0,10000
3468534,,South East,Gold,28,D,London,11,59,2,0,6000
3469115,M,Midlands,Gold,44,E,Midlands,8,46,2,0,6000
3469689,F,South East,Tin,21,C,London,7,37,10,0,1
3469778,F,North,Gold,37,E,Yorkshire,6,78,21,0,6000
3470091,M,South East,Silver,23,C,S & S East,4,79,1,0,200795
3470806,F,Scottish,Silver,12,B,C Scotland,7,55,5,0,2000
3470938,,South East,Gold,52,F,London,6,65,2,0,6000
3472132,F,Scottish,Silver,17,C,C Scotland,10,55,9,0,1020
3473589,F,Midlands,Silver,43,E,East,8,52,5,0,3000
3473651,,South East,Silver,33,D,London,7,,5,0,1000
3474275,,South East,Tin,21,C,London,4,43,,0,1
3474887,F,Midlands,Gold,27,D,Midlands,8,75,4,0,15000
3474992,F,South East,Silver,10,B,London,6,44,1,1,2000
3476448,F,North,Silver,32,D,Yorkshire,10,36,4,1,1100
3476588,M,South East,Silver,1,A,London,6,64,14,0,3000
3477177,M,North,Tin,47,F,N West,7,47,8,0,1
3477231,F,Midlands,Gold,34,D,Midlands,3,58,13,0,1917195
3477630,M,Midlands,Gold,38,E,East,9,48,5,0,10500
3477681,F,Midlands,Silver,27,D,Midlands,6,65,17,0,321327
3478122,,North,Tin,19,C,N West,8,57,8,0,1
3478416,F,Midlands,Silver,15,B,Wales & West,,74,3,0,3000
3478521,F,South East,Tin,25,C,London,6,44,5,0,1
3478580,F,Midlands,Gold,,,Wales & West,5,49,4,0,16000
3478645,F,Midlands,Silver,37,E,East,5,44,8,1,1005
3478866,F,South East,Gold,3,A,London,12,38,5,0,15500
3479013,F,North,Tin,27,D,N West,8,46,8,0,1
3479102,F,South East,Tin,41,E,London,10,28,5,1,1
3479323,M,North,Gold,44,E,N West,7,63,,0,10000
3479463,M,North,Platinum,35,D,N West,14,,3,0,2068563
3479870,F,South East,Gold,35,D,London,6,73,7,0,905335
3480801,,South East,Tin,51,F,S & S East,2,36,8,0,1
3481301,F,South East,Silver,8,B,S & S East,5,74,2,0,3000
3481913,M,South East,Gold,44,E,S & S East,6,48,4,0,605334
3482677,,Midlands,Gold,18,C,Midlands,9,62,11,0,6000
3483258,,Midlands,Tin,2,A,Midlands,12,,5,1,1
3484858,,Midlands,Gold,15,B,Wales & West,9,44,20,1,12000
3484920,F,Midlands,Platinum,22,C,Midlands,11,58,3,1,204062
3485013,F,South East,Tin,30,D,S & S East,13,71,5,1,1
3485765,U,Midlands,Gold,35,D,Midlands,7,65,2,0,5800
3486265,F,North,Gold,12,B,Yorkshire,10,76,8,0,11800
3486346,F,Midlands,Gold,41,E,Midlands,10,58,2,0,6000
3486400,M,South East,Silver,51,F,S & S East,8,69,24,0,1420
3486583,M,South East,Silver,9,B,London,5,,1,0,4000
3486699,M,Midlands,Gold,51,F,Wales & West,8,72,4,1,7000
3486788,F,North,Silver,52,F,N West,12,33,9,1,500
3486966,M,South East,Gold,21,C,London,6,29,1,0,10000
3487164,F,Scottish,Gold,11,B,C Scotland,10,39,3,1,10000
3487237,,Midlands,Gold,2,A,Wales & West,8,59,9,0,6860
3487415,M,South East,Tin,38,E,S & S East,7,45,5,0,1
3488640,F,Midlands,Gold,41,E,East,9,68,2,0,12000
3488705,F,South East,Silver,21,C,London,16,49,2,1,2000
3489051,F,North,Tin,12,B,N East,7,74,8,0,1
3491684,M,Midlands,Gold,19,C,Midlands,14,45,2,0,7000
3491781,U,Scottish,Silver,51,F,C Scotland,12,73,3,0,3000
3492184,M,Midlands,Platinum,11,B,East,10,54,10,1,50050
3493261,F,South East,Silver,32,D,London,2,63,1,0,5000
3493458,M,North,Platinum,24,C,Yorkshire,18,62,9,1,23000
3494349,F,Midlands,Gold,22,C,Midlands,9,32,1,1,10000
3495272,F,,Gold,52,F,,9,62,2,0,6000
3496511,M,South East,Tin,,,London,11,58,8,0,1
3497143,,Scottish,Tin,27,D,C Scotland,6,67,5,0,1
3497674,M,Midlands,Platinum,38,E,Midlands,6,58,3,0,2061065
3498492,M,South West,Silver,6,B,S West,5,58,8,0,3000
3499804,F,South East,Tin,53,F,S & S East,13,48,8,1,1
3500438,F,South East,Silver,21,C,London,10,57,12,1,305335
3500691,M,South East,Gold,31,D,London,17,57,8,0,1210532
3500977,F,Midlands,Gold,24,C,Wales & West,4,65,2,1,6000
3502015,F,North,Silver,3,A,N East,11,,8,1,4000
3502902,M,South East,Gold,18,C,S & S East,8,75,2,1,6000
3504220,U,South East,Tin,16,C,London,12,34,8,0,1
3504891,M,South East,Silver,8,B,S & S East,6,74,12,0,3000
3505073,F,South East,Tin,4,A,London,6,76,8,0,1
3505294,F,South East,Silver,14,B,London,6,58,2,0,3000
3505413,F,South East,Tin,52,F,London,5,36,5,0,1
3505642,F,Midlands,Tin,53,F,Midlands,10,37,5,0,1
3505871,F,Midlands,Tin,27,D,East,13,35,8,1,1
3506126,M,Midlands,Silver,30,D,Wales & West,12,,9,1,3000
3507300,F,South East,Silver,27,D,London,9,43,8,1,5001
3507440,M,Midlands,Tin,52,F,Midlands,10,44,8,1,1
3508420,F,North,Tin,32,D,N West,4,38,8,0,1
3508471,U,Midlands,Silver,22,C,Wales & West,8,57,8,0,3000
3508765,F,South East,Gold,40,E,London,13,62,8,0,1842667
3509648,F,South West,Platinum,49,F,S West,9,55,9,0,24300
3509915,M,South East,Silver,21,C,London,10,46,9,0,3120
3510646,M,Midlands,Silver,20,C,Wales & West,7,66,8,0,1200
3510808,F,South East,Tin,27,D,S & S East,8,56,5,0,1
3511073,M,South West,Silver,30,D,S West,8,55,18,0,2384
3513653,M,South East,Tin,29,D,London,8,53,4,0,1
3515192,,South East,Silver,3,A,London,9,,9,0,3000
3516601,F,North,Silver,41,E,N East,14,58,18,1,100
3516822,M,Midlands,Tin,,,Ulster,8,,4,0,1
3517225,F,South East,Tin,41,E,S & S East,8,56,8,0,1
3517357,F,Scottish,Gold,43,E,Border,11,67,11,1,1262093
3517462,F,South West,Tin,16,C,S West,8,51,5,0,1
3518108,,Midlands,Tin,23,C,East,10,55,5,0,1
3518876,M,South East,Silver,6,B,S & S East,7,65,8,0,3000
3519406,M,North,Silver,12,B,N West,13,69,5,0,5000
3520498,M,Midlands,Gold,2,A,Midlands,8,57,16,0,1749651
3521850,F,South West,Tin,16,C,S West,11,36,7,1,1
3522318,,North,Gold,4,A,Yorkshire,7,51,3,0,6000
3522512,F,North,Silver,32,D,N West,5,58,5,0,1000
3522709,F,South East,Gold,27,D,London,7,65,2,0,12000
3524000,U,South East,Silver,27,D,London,6,59,6,0,5000
3526224,M,North,Tin,44,E,N West,8,51,4,0,1
3526860,M,Midlands,Silver,24,C,Midlands,7,62,11,0,488425
3526917,M,Midlands,Tin,52,F,Midlands,,49,5,0,1
3527271,M,South East,Platinum,42,E,S & S East,6,70,4,0,32000
